#	       M	       K	       N	     v33	  no_tma	 dev_tma	host_tma
	       1	       4	    2048	0.042988	0.043946	0.057818	     nan
	       2	       4	    2048	0.043819	0.059927	0.053338	     nan
	       4	       4	    2048	0.043452	0.042667	0.052234	     nan
	       8	       4	    2048	0.042877	0.042641	0.049880	     nan
	      16	       4	    2048	0.042289	0.042427	0.055078	     nan
	      24	       4	    2048	0.041329	0.041884	0.048925	     nan
	      32	       4	    2048	0.040285	0.041357	0.049271	     nan
	      40	       4	    2048	0.040680	0.056068	0.049572	     nan
	      48	       4	    2048	0.041155	0.042825	0.048884	     nan
	      56	       4	    2048	0.040691	0.042551	0.049163	     nan
	      64	       4	    2048	0.041082	0.042611	0.048934	     nan
	      72	       4	    2048	0.040995	0.041751	0.049179	     nan
	      80	       4	    2048	0.041030	0.042252	0.052282	     nan
	      88	       4	    2048	0.040931	0.041688	0.049133	     nan
	      96	       4	    2048	0.040852	0.041821	0.048931	     nan
	     104	       4	    2048	0.040739	0.041771	0.048901	     nan
	     112	       4	    2048	0.041284	0.041938	0.049965	     nan
	     120	       4	    2048	0.040822	0.042023	0.049094	     nan
	     128	       4	    2048	0.040802	0.041764	0.048873	     nan
	     136	       4	    2048	0.041630	0.042386	0.049322	     nan
	     144	       4	    2048	0.040846	0.042104	0.049513	     nan
	     152	       4	    2048	0.041182	0.042280	0.049392	     nan
	     160	       4	    2048	0.041662	0.042136	0.049240	     nan
	     168	       4	    2048	0.040815	0.042545	0.048721	     nan
	     176	       4	    2048	0.040805	0.042637	0.049376	     nan
	     184	       4	    2048	0.040778	0.041092	0.048824	     nan
	     192	       4	    2048	0.040824	0.041908	0.048914	     nan
	     200	       4	    2048	0.041092	0.042310	0.049466	     nan
	     208	       4	    2048	0.046056	0.042261	0.048545	     nan
	     216	       4	    2048	0.040631	0.042083	0.049610	     nan
	     224	       4	    2048	0.040962	0.042206	0.048796	     nan
	     232	       4	    2048	0.041710	0.042430	0.048990	     nan
	     240	       4	    2048	0.040480	0.042218	0.049025	     nan
	     248	       4	    2048	0.041399	0.042215	0.049182	     nan
	     256	       4	    2048	0.040767	0.042189	0.048713	     nan
	     272	       4	    2048	0.040870	0.041811	0.049431	     nan
	     288	       4	    2048	0.040058	0.040831	0.049546	     nan
	     304	       4	    2048	0.041625	0.040588	0.049048	     nan
	     320	       4	    2048	0.041122	0.040615	0.049281	     nan
	     336	       4	    2048	0.041210	0.039979	0.049020	     nan
	     352	       4	    2048	0.041330	0.041257	0.048937	     nan
	     368	       4	    2048	0.041241	0.040789	0.049555	     nan
	     384	       4	    2048	0.040948	0.041039	0.049109	     nan
	     400	       4	    2048	0.040739	0.040851	0.049599	     nan
	     416	       4	    2048	0.040978	0.041667	0.049299	     nan
	     432	       4	    2048	0.041624	0.041900	0.049106	     nan
	     448	       4	    2048	0.041183	0.041483	0.048793	     nan
	     464	       4	    2048	0.041173	0.041556	0.048772	     nan
	     480	       4	    2048	0.041012	0.042055	0.048986	     nan
	     496	       4	    2048	0.040821	0.041853	0.049104	     nan
	     512	       4	    2048	0.040872	0.042360	0.049623	     nan
	     768	       4	    2048	0.040978	0.042383	0.062324	     nan
	    1024	       4	    2048	0.040684	0.041730	0.049124	     nan
	    1536	       4	    2048	0.040526	0.042356	0.052344	     nan
